PlayerName,Foot,Position,AWR,DWR,OVR,PAC,SHO,PAS,DRI,DEF,PHY,SM,DIV,POS,HAN,REF,KIC,SPD
Mario Otazú,Left,LB,Med,Med,62,67,51,48,60,60,61,2,NA,NA,NA,NA,NA,NA
Hyeon Seok Hong,Left,CM,Med,Med,62,66,51,63,64,59,62,2,NA,NA,NA,NA,NA,NA
Lloyd Kerry,Right,CM,Med,High,62,67,53,59,64,56,62,2,NA,NA,NA,NA,NA,NA
Tom Dallison,Left,CB,Med,Med,62,45,26,45,46,60,75,2,NA,NA,NA,NA,NA,NA
Justin Lonwijk,Right,CM,High,Med,62,71,58,59,63,56,74,3,NA,NA,NA,NA,NA,NA
Damon Bansais,Right,RB,Med,Med,62,72,29,51,58,58,68,2,NA,NA,NA,NA,NA,NA
Julius Eskesen,Right,CM,Med,High,62,69,50,60,67,54,59,3,NA,NA,NA,NA,NA,NA
Keaghan Jacobs,Right,CDM,High,High,62,53,52,63,63,58,56,2,NA,NA,NA,NA,NA,NA
Ethan Robson,Left,CM,Med,Med,62,63,56,63,61,58,63,2,NA,NA,NA,NA,NA,NA
Clinton Antwi,Left,LB,High,Med,62,84,40,53,62,55,62,3,NA,NA,NA,NA,NA,NA
Xuri Zhao,Right,CM,Med,Med,62,37,61,61,59,62,71,2,NA,NA,NA,NA,NA,NA
Louis Bury,Right,CB,Low,High,62,71,30,50,62,62,68,2,NA,NA,NA,NA,NA,NA
Emmanuel Banda,Left,CAM,High,Med,62,67,59,63,64,47,57,3,NA,NA,NA,NA,NA,NA
Damian Gąska,Right,CAM,Med,Med,62,67,53,60,65,48,57,2,NA,NA,NA,NA,NA,NA
Luis Vázquez,Right,ST,High,Med,62,64,63,48,58,25,61,2,NA,NA,NA,NA,NA,NA
Alex Pattison,Right,CM,Med,Med,62,69,53,59,66,60,63,2,NA,NA,NA,NA,NA,NA
Nicolás Previtali,Right,CDM,Med,Med,62,63,43,55,56,57,68,2,NA,NA,NA,NA,NA,NA
Bernd Nehrig,Right,CDM,Med,Med,62,51,49,59,58,61,60,2,NA,NA,NA,NA,NA,NA
Dan Jones,Left,LB,Med,High,62,68,27,49,53,59,70,2,NA,NA,NA,NA,NA,NA
Max Melbourne,Left,LB,Med,Med,62,72,31,46,55,60,71,2,NA,NA,NA,NA,NA,NA
Osaze Urhoghide,Right,CB,Med,High,62,64,27,44,48,63,66,2,NA,NA,NA,NA,NA,NA
Jack Rudoni,Right,CM,High,Med,62,68,58,58,63,54,60,2,NA,NA,NA,NA,NA,NA
Logan Chalmers,Left,LM,Med,Med,62,77,56,55,63,20,51,3,NA,NA,NA,NA,NA,NA
Regan Charles-Cook,Right,CAM,High,High,62,86,53,57,65,53,67,3,NA,NA,NA,NA,NA,NA
Julián Malatini,Right,RB,Med,Med,62,65,31,51,61,59,56,2,NA,NA,NA,NA,NA,NA
Kylian Kaïboue,Left,LB,High,Med,62,66,52,59,58,59,55,2,NA,NA,NA,NA,NA,NA
Mike Jones,Right,CM,Med,High,62,68,59,62,62,59,74,3,NA,NA,NA,NA,NA,NA
Noel Knothe,Right,CB,Med,Med,62,61,36,45,45,63,67,2,NA,NA,NA,NA,NA,NA
Michael Baldisimo,Right,CDM,Low,High,62,54,43,64,61,58,53,2,NA,NA,NA,NA,NA,NA
Fuchi Honda,Right,LM,Med,Med,62,65,47,61,62,47,55,2,NA,NA,NA,NA,NA,NA
Satoshi Tanaka,Left,CB,Med,High,62,69,51,57,63,61,62,2,NA,NA,NA,NA,NA,NA
Filip Sachpekidis,Right,CF,Med,Med,62,66,60,58,67,36,65,3,NA,NA,NA,NA,NA,NA
Zachary Elbouzedi,Right,RM,Med,Med,62,84,54,58,62,34,48,2,NA,NA,NA,NA,NA,NA
Siro Rosane,Right,CDM,Low,Med,62,57,47,53,55,61,67,2,NA,NA,NA,NA,NA,NA
Edoardo Masciangelo,Left,LB,High,Med,62,73,39,47,62,60,57,2,NA,NA,NA,NA,NA,NA
Michael Almebäck,Right,CB,Low,High,62,70,30,42,42,60,76,2,NA,NA,NA,NA,NA,NA
Antonino Gallo,Left,LB,High,Med,62,79,50,61,61,56,54,2,NA,NA,NA,NA,NA,NA
Kaan Kurt,Right,RB,Med,Med,62,70,45,57,65,59,50,2,NA,NA,NA,NA,NA,NA
Mun Ki Hwang,Right,CAM,Med,Med,62,70,54,61,66,44,55,3,NA,NA,NA,NA,NA,NA
John Tolkin,Left,LB,High,High,62,75,44,58,57,54,56,2,NA,NA,NA,NA,NA,NA
Facundo Peraza,Right,ST,Med,High,62,60,62,47,52,37,67,2,NA,NA,NA,NA,NA,NA
Mateusz Młyński,Right,LM,Med,Med,62,77,53,56,62,49,64,3,NA,NA,NA,NA,NA,NA
Josh Daniels,Right,LM,High,Med,62,82,56,54,63,30,54,3,NA,NA,NA,NA,NA,NA
Joe Maguire,Left,LB,Med,Med,62,72,40,54,58,58,61,2,NA,NA,NA,NA,NA,NA
Johannes Tartarotti,Right,CM,High,Med,62,65,56,63,65,55,62,3,NA,NA,NA,NA,NA,NA
David Bumberger,Left,CB,Med,Med,62,63,27,42,47,62,66,2,NA,NA,NA,NA,NA,NA
Robert Moldoveanu,Right,LM,High,Med,62,71,58,56,64,18,56,3,NA,NA,NA,NA,NA,NA
Shayne Pattynama,Left,LB,Med,Med,62,65,45,55,58,57,65,2,NA,NA,NA,NA,NA,NA
Diego Rosales,Right,RB,High,Med,62,67,36,53,57,60,49,2,NA,NA,NA,NA,NA,NA
Matt Simon,Right,ST,High,High,62,66,62,45,56,44,87,2,NA,NA,NA,NA,NA,NA
Jérémy Huysman,Right,CDM,Low,Med,62,41,33,51,56,63,70,2,NA,NA,NA,NA,NA,NA
James McGarry,Left,LB,High,Low,62,82,55,57,65,52,71,3,NA,NA,NA,NA,NA,NA
Josh Gordon,Right,RW,Med,High,62,78,59,55,64,50,78,3,NA,NA,NA,NA,NA,NA
Josh Key,Right,RB,High,Med,62,81,49,49,60,55,57,3,NA,NA,NA,NA,NA,NA
Juan David Cabal,Left,LB,Med,High,62,75,30,45,58,59,61,2,NA,NA,NA,NA,NA,NA
Oskar Buur Rasmussen,Right,RB,High,Med,62,73,35,57,64,55,62,3,NA,NA,NA,NA,NA,NA
Laurențiu Corbu,Right,LB,Med,Med,62,74,35,50,56,57,65,2,NA,NA,NA,NA,NA,NA
Tom Elliott,Right,ST,High,Med,62,64,59,49,58,34,74,2,NA,NA,NA,NA,NA,NA
Saliou Sané,Right,ST,Med,Med,62,76,59,38,63,29,69,2,NA,NA,NA,NA,NA,NA
Mateusz Żyro,Right,CB,Med,High,62,60,34,38,40,61,72,2,NA,NA,NA,NA,NA,NA
Maxwell Woledzi,Right,CB,Med,Med,62,68,35,49,52,59,70,2,NA,NA,NA,NA,NA,NA
Daniel Pike,Right,RB,Med,High,62,74,27,47,60,57,54,2,NA,NA,NA,NA,NA,NA
Tino Anjorin,Right,CAM,High,Med,62,69,57,60,62,44,62,3,NA,NA,NA,NA,NA,NA
Ryan Delaney,Left,CB,Med,High,62,48,28,43,49,61,73,2,NA,NA,NA,NA,NA,NA
Will Smith,Right,CB,Med,Med,62,67,26,40,46,62,71,2,NA,NA,NA,NA,NA,NA
Lukas Schöfl,Right,CM,Med,Med,62,71,48,60,64,57,63,2,NA,NA,NA,NA,NA,NA
Oliver Villadsen,Right,RWB,High,Med,62,84,43,53,65,53,60,3,NA,NA,NA,NA,NA,NA
Nathan Monzango,Left,CB,Med,High,62,62,28,42,48,64,54,2,NA,NA,NA,NA,NA,NA
Till Cissokho,Left,CB,Low,Med,62,50,33,35,39,63,73,2,NA,NA,NA,NA,NA,NA
Pádraig Amond,Right,ST,High,High,62,62,62,49,59,33,65,2,NA,NA,NA,NA,NA,NA
Marcus McGuane,Right,CM,Med,Med,62,71,47,62,64,54,63,3,NA,NA,NA,NA,NA,NA
Lautaro Rinaldi,Right,ST,Med,Low,62,70,62,54,64,24,64,3,NA,NA,NA,NA,NA,NA
Manuel Haas,Left,LWB,Med,Med,62,70,48,54,60,59,62,2,NA,NA,NA,NA,NA,NA
Florian Heister,Right,RB,High,Med,62,88,52,58,66,52,61,2,NA,NA,NA,NA,NA,NA
Oscar Schönfelder,Left,LW,Med,Med,62,75,57,56,64,47,57,2,NA,NA,NA,NA,NA,NA
Jorge Ortiz,Right,CM,Med,Med,62,65,56,62,60,59,71,3,NA,NA,NA,NA,NA,NA
Alessio Riccardi,Right,CM,High,Med,62,60,55,59,63,51,52,2,NA,NA,NA,NA,NA,NA
Chris Porter,Right,ST,High,Med,62,43,64,52,59,38,67,2,NA,NA,NA,NA,NA,NA
Ben Lederman,Left,CM,Med,Med,62,76,57,61,66,50,65,3,NA,NA,NA,NA,NA,NA
Erik Israelsson,Right,CM,High,High,62,52,59,59,60,58,79,2,NA,NA,NA,NA,NA,NA
Sonni Nattestad,Left,CB,Med,Med,62,41,38,40,42,61,72,2,NA,NA,NA,NA,NA,NA
Bassala Sambou,Right,ST,Med,Med,62,77,58,47,63,28,71,2,NA,NA,NA,NA,NA,NA
Matt Bloomfield,Right,CM,Med,High,62,48,54,63,62,62,60,2,NA,NA,NA,NA,NA,NA
Daniel Szelągowski,Right,CF,High,Low,62,81,54,54,67,18,57,3,NA,NA,NA,NA,NA,NA
Zac McGraw,Right,CB,High,High,62,59,41,58,51,60,73,2,NA,NA,NA,NA,NA,NA
Sang Min Yang,Left,CB,Med,High,62,50,51,61,60,61,65,2,NA,NA,NA,NA,NA,NA
Louis Carnot,Right,CM,Med,Med,62,65,53,64,62,51,63,2,NA,NA,NA,NA,NA,NA
Steven Tapiero,Right,CDM,Med,High,62,63,34,53,57,59,65,2,NA,NA,NA,NA,NA,NA
Liuyu Duan,Right,CAM,High,High,62,75,54,63,62,40,58,3,NA,NA,NA,NA,NA,NA
Markus Halsti,Right,CB,Low,High,62,32,46,59,50,61,68,2,NA,NA,NA,NA,NA,NA
Janik Jesgarzewski,Right,RB,High,Med,62,69,40,56,55,57,64,2,NA,NA,NA,NA,NA,NA
Ryan Clampin,Left,LWB,High,High,62,80,41,53,60,56,64,2,NA,NA,NA,NA,NA,NA
Nathan Delfouneso,Right,ST,Med,Med,62,68,60,58,65,29,58,3,NA,NA,NA,NA,NA,NA
Krzysztof Kubica,Right,CDM,Med,High,62,64,47,52,53,58,71,2,NA,NA,NA,NA,NA,NA
Pablo Bonilla,Right,RB,High,Med,62,83,50,59,64,52,56,2,NA,NA,NA,NA,NA,NA
Coulibaly,Right,CDM,Med,High,62,36,51,58,53,62,68,2,NA,NA,NA,NA,NA,NA
Sorin Bușu,Left,LB,High,Med,62,65,36,53,59,56,64,2,NA,NA,NA,NA,NA,NA
Kellan Gordon,Right,RB,Med,Med,62,82,51,54,59,55,62,2,NA,NA,NA,NA,NA,NA
Chenjie Zhu,Right,CB,Med,Med,62,72,36,47,54,60,74,2,NA,NA,NA,NA,NA,NA
Orrin McKinze Gaines,Right,RM,High,Med,62,87,55,53,63,26,56,3,NA,NA,NA,NA,NA,NA
Andrei Burlacu,Right,LW,Med,Med,62,77,60,57,62,26,57,2,NA,NA,NA,NA,NA,NA
Dae Won Park,Right,CB,Med,Med,62,72,46,58,60,61,67,3,NA,NA,NA,NA,NA,NA
Daan Vekemans,Right,LM,Med,Med,62,76,60,57,61,38,57,2,NA,NA,NA,NA,NA,NA
Manuel Viniegra,Right,CM,Med,Med,62,40,54,63,62,61,66,2,NA,NA,NA,NA,NA,NA
Tony Craig,Left,CB,Low,High,62,39,31,52,50,61,73,2,NA,NA,NA,NA,NA,NA
Rowllin Borges,Right,CDM,Med,Med,62,61,41,53,52,60,74,2,NA,NA,NA,NA,NA,NA
Ollie Palmer,Right,ST,Med,High,62,62,60,45,57,25,78,2,NA,NA,NA,NA,NA,NA
Alex Sobczyk,Right,ST,Med,Med,62,66,61,43,60,25,61,2,NA,NA,NA,NA,NA,NA
Bogdan Barbu,Left,CAM,Med,Med,62,56,61,62,62,51,70,3,NA,NA,NA,NA,NA,NA
Matt Done,Left,LB,High,High,62,71,59,59,63,55,67,3,NA,NA,NA,NA,NA,NA
Ju Kong Kim,Right,ST,High,Med,62,69,60,55,64,33,63,2,NA,NA,NA,NA,NA,NA
Kenta Inoue,Right,RM,High,Low,62,88,50,59,64,23,47,2,NA,NA,NA,NA,NA,NA
Boris Prokopic,Right,CM,Med,Med,62,53,58,64,64,57,58,3,NA,NA,NA,NA,NA,NA
Alan Sheehan,Left,CB,Med,Med,62,49,49,63,54,61,62,2,NA,NA,NA,NA,NA,NA
Amiran Sanaia,Right,CB,Med,Med,62,52,37,55,55,62,69,2,NA,NA,NA,NA,NA,NA
Trent Buhagiar,Right,RM,High,High,62,93,54,50,63,23,64,3,NA,NA,NA,NA,NA,NA
Conor Shaughnessy,Right,CM,Med,High,62,63,51,58,61,60,74,2,NA,NA,NA,NA,NA,NA
Danny Lloyd,Left,LW,Med,Med,62,76,61,57,63,32,46,3,NA,NA,NA,NA,NA,NA
Luka Racic,Right,CB,Med,Med,62,59,26,39,51,62,65,2,NA,NA,NA,NA,NA,NA
Alexander Lungwitz,Left,LB,Med,Med,62,66,38,48,56,60,61,2,NA,NA,NA,NA,NA,NA
Michael Lema,Right,LM,Med,Med,62,71,58,60,66,34,39,2,NA,NA,NA,NA,NA,NA
Dylan Fage,Right,RWB,Med,Med,62,78,50,55,61,54,61,2,NA,NA,NA,NA,NA,NA
Mathis Picouleau,Left,CM,Med,Med,62,65,51,62,69,53,41,2,NA,NA,NA,NA,NA,NA
Featherstone,Right,CDM,Low,Med,62,56,58,62,62,58,68,3,NA,NA,NA,NA,NA,NA
Freddie Sears,Right,ST,High,High,62,69,61,60,66,38,59,3,NA,NA,NA,NA,NA,NA
Oliver Hawkins,Right,ST,Med,Med,62,52,60,50,54,57,70,2,NA,NA,NA,NA,NA,NA
Rory McArdle,Right,CB,Low,Med,62,34,27,43,40,62,72,2,NA,NA,NA,NA,NA,NA
Amaar Al Dohaim,Right,CB,Med,Med,62,66,41,45,48,60,71,2,NA,NA,NA,NA,NA,NA
Tim Prica,Left,ST,High,Med,62,72,64,53,63,21,70,3,NA,NA,NA,NA,NA,NA
Maximilian Rohr,Right,CB,Med,Med,62,54,25,48,49,61,68,2,NA,NA,NA,NA,NA,NA
Bruno André Cavaco Jordão,Right,CM,Med,Med,62,64,55,60,68,49,60,3,NA,NA,NA,NA,NA,NA
Jack Burroughs,Right,RWB,Med,Med,62,76,48,58,59,57,66,2,NA,NA,NA,NA,NA,NA
Mario Stefel,Right,CAM,Med,Med,62,65,65,64,61,43,66,2,NA,NA,NA,NA,NA,NA
Mark Ellis,Right,CB,Low,Med,62,53,30,43,46,62,66,2,NA,NA,NA,NA,NA,NA
Luke Prosser,Left,CB,Low,High,62,43,28,42,41,61,74,2,NA,NA,NA,NA,NA,NA
Kristian Dennis,Left,ST,High,High,62,67,63,51,60,37,71,2,NA,NA,NA,NA,NA,NA
Stefan Silva,Right,ST,Med,Med,62,67,62,60,66,35,57,3,NA,NA,NA,NA,NA,NA
Marcin Grabowski,Left,LWB,Med,Med,62,79,32,51,60,58,60,2,NA,NA,NA,NA,NA,NA
Salem Abdullah,Left,LB,Med,Med,62,74,30,50,57,57,64,2,NA,NA,NA,NA,NA,NA
Nick Galle,Left,LB,High,Med,62,76,48,54,60,55,64,2,NA,NA,NA,NA,NA,NA
Jamshid Iskanderov,Left,CM,High,Low,62,66,59,62,61,51,62,3,NA,NA,NA,NA,NA,NA
Takumi Sasaki,Right,CF,Med,Med,62,79,60,58,67,32,47,2,NA,NA,NA,NA,NA,NA
Serafin Szota,Right,CB,Med,High,62,77,27,43,46,60,74,2,NA,NA,NA,NA,NA,NA
Henry Rorig,Right,RB,High,Med,62,79,40,55,61,55,58,2,NA,NA,NA,NA,NA,NA
Craig Eastmond,Right,CM,Med,High,62,62,58,60,61,59,74,3,NA,NA,NA,NA,NA,NA
Nathan Wood,Right,CB,Med,Med,62,67,24,39,46,62,65,2,NA,NA,NA,NA,NA,NA
Kacper Smoliński,Left,CM,Med,High,62,64,52,60,64,58,60,3,NA,NA,NA,NA,NA,NA
Filip Bainović,Right,CDM,Low,Med,62,58,43,57,55,58,68,2,NA,NA,NA,NA,NA,NA
Scot Bennett,Right,CM,Med,High,62,39,53,55,56,62,74,2,NA,NA,NA,NA,NA,NA
Cameron Dummigan,Right,RB,High,Med,62,69,42,52,59,58,63,2,NA,NA,NA,NA,NA,NA
Nathan Broadhead,Right,LM,Med,Med,62,67,63,58,65,31,50,3,NA,NA,NA,NA,NA,NA
Tobias Børkeeiet,Right,CDM,Med,Med,62,57,46,56,60,61,67,2,NA,NA,NA,NA,NA,NA
Florian Riedel,Right,CB,High,Med,62,73,43,59,61,60,66,2,NA,NA,NA,NA,NA,NA
Riki Matsuda,Right,ST,Med,Med,62,59,64,55,57,32,57,2,NA,NA,NA,NA,NA,NA
Noriyoshi Sakai,Right,ST,Med,Med,62,68,60,60,61,57,69,2,NA,NA,NA,NA,NA,NA
Anirudh Thapa,Right,CDM,High,Med,62,69,52,62,65,54,64,3,NA,NA,NA,NA,NA,NA
Jules Sylvestre-Brac,Right,RB,Med,Med,62,59,33,52,51,60,67,2,NA,NA,NA,NA,NA,NA
Robert Neciu,Left,LB,High,Med,62,77,37,51,58,58,58,2,NA,NA,NA,NA,NA,NA
Flamur Kastrati,Right,ST,High,High,62,78,59,52,62,40,72,3,NA,NA,NA,NA,NA,NA
Raid Al Ghamdi,Right,ST,Med,Low,62,75,61,56,63,38,64,3,NA,NA,NA,NA,NA,NA
Tomoki Imai,Right,CB,Med,Med,62,63,24,43,52,60,70,2,NA,NA,NA,NA,NA,NA
Emanuel Montejano,Right,ST,High,Low,62,60,63,50,59,25,58,2,NA,NA,NA,NA,NA,NA
Marcin Budzinski,Right,CM,High,Med,62,54,60,60,62,58,69,3,NA,NA,NA,NA,NA,NA
Fahad Ghazi,Left,LB,Med,Med,62,72,26,48,57,59,65,2,NA,NA,NA,NA,NA,NA
Yoshiki Takahashi,Right,CM,Med,High,62,38,56,56,62,61,69,2,NA,NA,NA,NA,NA,NA
Callum Whelan,Right,CM,Med,Med,62,60,52,60,64,61,62,2,NA,NA,NA,NA,NA,NA
Roberts Uldriķis,Right,ST,High,Med,62,39,62,51,55,33,78,2,NA,NA,NA,NA,NA,NA
Agustín Álvarez,Right,RB,Med,Med,62,73,38,50,63,57,55,2,NA,NA,NA,NA,NA,NA
Jannes Wieckhoff,Right,RB,High,Med,62,75,44,55,61,56,58,2,NA,NA,NA,NA,NA,NA
Désiré Segbé Azankpo,Right,ST,Med,Med,62,76,59,45,58,27,74,2,NA,NA,NA,NA,NA,NA
Antony Golec,Left,CB,Med,Med,62,48,30,44,46,62,73,2,NA,NA,NA,NA,NA,NA
Jeong Su Park,Right,CB,Med,High,62,59,32,47,54,59,70,2,NA,NA,NA,NA,NA,NA
Daisuke Ishizu,Right,LM,High,Med,62,67,63,55,65,19,60,2,NA,NA,NA,NA,NA,NA
Yuki Saneto,Right,CB,Med,Med,62,60,30,37,45,64,63,2,NA,NA,NA,NA,NA,NA
Jan Žambůrek,Right,CAM,High,Med,62,62,46,60,65,38,52,2,NA,NA,NA,NA,NA,NA
Sid Nelson,Right,CB,Low,Med,62,50,27,40,46,61,74,2,NA,NA,NA,NA,NA,NA
Han Do Lee,Right,CB,Med,High,62,62,34,47,58,60,73,2,NA,NA,NA,NA,NA,NA
Mateusz Bartolewski,Left,LB,Med,Med,62,76,40,50,59,58,61,2,NA,NA,NA,NA,NA,NA
Payne,Right,CM,Med,Med,62,61,57,60,63,58,67,2,NA,NA,NA,NA,NA,NA
Maciej Żurawski,Right,CAM,Med,Med,62,71,52,60,62,48,65,3,NA,NA,NA,NA,NA,NA
Fabian Rohner,Right,RM,Med,Med,62,83,53,54,63,48,50,2,NA,NA,NA,NA,NA,NA
Paul Kalambayi,Right,CB,Med,Med,62,69,22,41,45,62,73,2,NA,NA,NA,NA,NA,NA
Abdullah Al Meqran,Right,CAM,High,Med,62,67,59,57,65,32,61,2,NA,NA,NA,NA,NA,NA
Rafael Arace,Right,ST,Med,Med,62,80,63,56,65,27,56,3,NA,NA,NA,NA,NA,NA
Nicolae Mușat,Left,LB,Med,Med,62,66,41,63,48,59,62,2,NA,NA,NA,NA,NA,NA
Suk Young Yun,Left,CB,Med,High,62,68,52,57,62,60,71,2,NA,NA,NA,NA,NA,NA
Patrick Mullins,Left,ST,High,Med,62,54,62,43,61,33,67,2,NA,NA,NA,NA,NA,NA
Daniel Udoh,Right,ST,High,Med,62,80,59,51,64,35,64,3,NA,NA,NA,NA,NA,NA
Harry Beautyman,Right,CM,High,Med,62,70,59,61,64,57,64,3,NA,NA,NA,NA,NA,NA
Mamadou Doucouré,Left,CB,Med,Med,62,63,31,49,53,62,59,2,NA,NA,NA,NA,NA,NA
Ali Al Asmari,Left,CM,Med,Med,62,67,57,58,63,58,70,2,NA,NA,NA,NA,NA,NA
Abdulbasit Hindi,Left,CB,Med,High,62,69,22,42,50,61,69,2,NA,NA,NA,NA,NA,NA
Reece Devine,Left,LWB,High,Med,62,70,40,55,60,60,63,2,NA,NA,NA,NA,NA,NA
Warren Burrell,Right,RB,Med,High,62,70,37,50,57,57,70,2,NA,NA,NA,NA,NA,NA
Ben Reeves,Left,CM,High,Med,62,70,55,61,67,53,62,3,NA,NA,NA,NA,NA,NA
Ballou Tabla,Right,LM,High,Low,62,77,58,59,71,34,44,4,NA,NA,NA,NA,NA,NA
Jack Sparkes,Left,LB,High,Med,62,76,44,53,60,57,58,3,NA,NA,NA,NA,NA,NA
Dong Woo Kim,Right,CB,Med,High,62,51,34,46,51,62,73,2,NA,NA,NA,NA,NA,NA
Aaron Lewis,Right,RWB,Med,Med,62,68,38,54,58,59,70,2,NA,NA,NA,NA,NA,NA
Abdullah Hassoun,Right,RB,High,Med,62,75,40,51,57,56,69,2,NA,NA,NA,NA,NA,NA
Felipe Hernandez,Right,CM,High,High,62,69,58,59,63,53,58,2,NA,NA,NA,NA,NA,NA
Alidu Seidu,Right,LB,Med,Med,62,64,28,45,58,63,43,2,NA,NA,NA,NA,NA,NA
Nkosingiphile Ngcobo,Left,LW,High,Med,62,69,50,62,66,41,42,3,NA,NA,NA,NA,NA,NA
Jonatan Kotzke,Right,CDM,Med,Med,62,66,45,55,55,62,72,2,NA,NA,NA,NA,NA,NA
Yang Liu,Right,CB,Low,High,62,59,36,50,53,59,73,2,NA,NA,NA,NA,NA,NA
Connor O'Toole,Left,LB,Med,Med,62,76,32,50,62,56,59,2,NA,NA,NA,NA,NA,NA
Hiroto Yamada,Right,ST,Med,Low,62,69,59,56,58,26,65,2,NA,NA,NA,NA,NA,NA
Eduardo Torres,Right,CM,Med,High,62,59,50,66,62,58,61,2,NA,NA,NA,NA,NA,NA
Jake Reeves,Right,CM,High,High,62,74,52,62,67,53,67,3,NA,NA,NA,NA,NA,NA
Liam Ridehalgh,Left,LB,Med,Med,62,69,50,56,58,58,67,2,NA,NA,NA,NA,NA,NA
Dae Jung Kim,Right,CB,Med,Med,62,39,47,45,48,60,73,2,NA,NA,NA,NA,NA,NA
Benjamin Hvidt,Right,CM,Med,High,62,44,54,58,62,63,70,2,NA,NA,NA,NA,NA,NA
Shuto Machino,Right,ST,Med,Med,62,65,62,54,55,26,67,2,NA,NA,NA,NA,NA,NA
Miguel Azeez,Right,CM,High,Med,62,71,54,64,64,40,56,3,NA,NA,NA,NA,NA,NA
Elliott Hewitt,Right,CM,Med,Med,62,72,53,59,64,59,69,3,NA,NA,NA,NA,NA,NA
Cristian Sosa,Right,CM,Med,Med,62,67,51,54,63,57,64,2,NA,NA,NA,NA,NA,NA
Corey O'Keeffe,Right,RB,High,Med,62,74,52,58,61,57,66,2,NA,NA,NA,NA,NA,NA
Rashad Muhammed,Right,ST,High,Med,62,92,57,51,64,32,71,2,NA,NA,NA,NA,NA,NA
Albie Morgan,Right,CM,Med,Low,62,72,55,63,64,50,57,2,NA,NA,NA,NA,NA,NA
Melih Ibrahimoglu,Right,CM,Med,Med,62,70,51,59,68,45,55,2,NA,NA,NA,NA,NA,NA
Matthew Platt,Right,CB,Low,High,62,63,28,42,44,61,72,2,NA,NA,NA,NA,NA,NA
Marcel Canadi,Left,LM,High,Med,62,73,55,61,61,36,60,3,NA,NA,NA,NA,NA,NA
Shaun Byrne,Right,CM,Med,Med,62,68,51,59,62,59,66,2,NA,NA,NA,NA,NA,NA
Aaron Greene,Left,ST,High,High,62,82,58,55,60,36,70,3,NA,NA,NA,NA,NA,NA
Neider Barona,Right,LM,Med,Med,62,77,48,53,64,34,50,3,NA,NA,NA,NA,NA,NA
Patrick Sussek,Right,LM,Med,Med,62,73,50,56,66,27,48,3,NA,NA,NA,NA,NA,NA
Yuki Ohashi,Right,ST,High,Med,62,66,61,49,62,36,71,2,NA,NA,NA,NA,NA,NA
Moisés Velásquez,Right,RW,High,Med,62,64,56,59,68,41,46,2,NA,NA,NA,NA,NA,NA
Milan Rundić,Left,CB,Low,Med,62,50,30,39,43,61,69,2,NA,NA,NA,NA,NA,NA
Ross Millen,Right,RB,Med,Med,62,64,41,55,59,59,69,2,NA,NA,NA,NA,NA,NA
David McMillan,Right,ST,Med,Low,62,59,61,50,58,27,65,2,NA,NA,NA,NA,NA,NA
Yunlong Fan,Left,CM,Med,Med,62,72,54,64,63,53,70,3,NA,NA,NA,NA,NA,NA
Kevin Martin Krygård,Right,CM,High,Med,62,63,53,58,63,57,69,3,NA,NA,NA,NA,NA,NA
J'Neil Bennett,Right,LM,High,Low,62,76,59,55,63,32,43,3,NA,NA,NA,NA,NA,NA
Kohei Okuno,Right,CDM,Med,Med,62,67,52,59,64,60,59,2,NA,NA,NA,NA,NA,NA
Ashley Nadesan,Right,ST,High,Med,62,82,59,50,61,26,64,2,NA,NA,NA,NA,NA,NA
Marco Olivieri,Right,ST,High,Low,62,72,59,51,63,25,60,2,NA,NA,NA,NA,NA,NA
Hannibal Mejbri,Right,CAM,High,Med,62,69,51,61,64,52,58,3,NA,NA,NA,NA,NA,NA
Harry Bunn,Right,LM,Low,Low,62,70,65,60,60,37,53,3,NA,NA,NA,NA,NA,NA
Kelvin Mellor,Right,RB,High,Med,62,67,40,54,57,58,69,2,NA,NA,NA,NA,NA,NA
Sondre Solholm Johansen,Right,CB,Med,Med,62,53,31,29,50,62,73,2,NA,NA,NA,NA,NA,NA
Harvey White,Left,CDM,Med,Med,62,69,56,65,64,57,56,3,NA,NA,NA,NA,NA,NA
David Zalzman,Left,CM,High,Med,62,67,60,62,63,50,57,2,NA,NA,NA,NA,NA,NA
Soufian Benyamina,Right,ST,Med,Med,62,67,62,42,62,34,69,3,NA,NA,NA,NA,NA,NA
Ben Coker,Left,LB,High,Med,62,65,41,56,57,58,64,3,NA,NA,NA,NA,NA,NA
Juan Ignacio Pacchini,Right,CDM,Med,High,62,67,37,56,58,62,65,2,NA,NA,NA,NA,NA,NA
Baojie Zhu,Right,LM,Med,Med,62,62,53,61,62,52,59,2,NA,NA,NA,NA,NA,NA
Jakub Arak,Right,ST,Med,Low,62,73,56,58,59,37,68,3,NA,NA,NA,NA,NA,NA
Braian Galván,Left,LM,Med,Med,62,78,55,58,62,43,58,2,NA,NA,NA,NA,NA,NA
Júlio Rodrigues Romão,Right,CDM,Med,Med,62,55,41,55,57,57,73,2,NA,NA,NA,NA,NA,NA
Mikael Boman,Right,ST,Med,High,62,54,61,48,57,38,76,2,NA,NA,NA,NA,NA,NA
Hao Wang,Right,CDM,High,Med,62,68,43,49,54,60,73,2,NA,NA,NA,NA,NA,NA
Jamie Bowden,Right,CDM,Med,Med,62,63,48,60,60,60,58,2,NA,NA,NA,NA,NA,NA
